model, prompt_tokens, completion_tokens, reponse_status, date
gpt-35-turbo, 334, 41, 200, 2024-06-14
gpt-35-turbo, 334, 46, 200, 2024-06-14
gpt-35-turbo, 334, 91, 200, 2024-06-14
gpt-35-turbo, 334, 28, 200, 2024-06-14
gpt-35-turbo, 335, 48, 200, 2024-06-14
gpt-35-turbo, 335, 54, 200, 2024-06-14
gpt-35-turbo, 334, 41, 200, 2024-06-14
gpt-35-turbo, 334, 34, 200, 2024-06-14
gpt-35-turbo, 334, 73, 200, 2024-06-14
gpt-35-turbo, 334, 30, 200, 2024-06-14
gpt-35-turbo, 334, 52, 200, 2024-06-14
gpt-35-turbo, 334, 36, 200, 2024-06-14
gpt-35-turbo, 335, 51, 200, 2024-06-14
gpt-35-turbo, 335, 53, 200, 2024-06-14
gpt-35-turbo, 334, 40, 200, 2024-06-14
gpt-35-turbo, 334, 65, 200, 2024-06-14
gpt-35-turbo, 334, 33, 200, 2024-06-14
gpt-35-turbo, 334, 30, 200, 2024-06-14
gpt-35-turbo, 334, 41, 200, 2024-06-14
gpt-35-turbo, 334, 61, 200, 2024-06-14
gpt-35-turbo, 335, 64, 200, 2024-06-14
gpt-35-turbo, 335, 63, 200, 2024-06-14
gpt-35-turbo, 334, 45, 200, 2024-06-14
gpt-35-turbo, 334, 67, 200, 2024-06-14
gpt-35-turbo, 334, 48, 200, 2024-06-14
gpt-35-turbo, 334, 57, 200, 2024-06-14
gpt-35-turbo, 334, 58, 200, 2024-06-14
gpt-35-turbo, 334, 78, 200, 2024-06-14
gpt-35-turbo, 335, 30, 200, 2024-06-14
gpt-35-turbo, 335, 64, 200, 2024-06-14
gpt-35-turbo, 334, 54, 200, 2024-06-14
gpt-35-turbo, 334, 73, 200, 2024-06-14
gpt-35-turbo, 334, 37, 200, 2024-06-14
gpt-35-turbo, 334, 35, 200, 2024-06-14
gpt-35-turbo, 334, 50, 200, 2024-06-14
gpt-35-turbo, 334, 75, 200, 2024-06-14
gpt-35-turbo, 335, 57, 200, 2024-06-14
gpt-35-turbo, 335, 78, 200, 2024-06-14
gpt-35-turbo, 334, 39, 200, 2024-06-14
gpt-35-turbo, 334, 80, 200, 2024-06-14
gpt-35-turbo, 334, 49, 200, 2024-06-14
gpt-35-turbo, 334, 59, 200, 2024-06-14
gpt-35-turbo, 334, 72, 200, 2024-06-14
gpt-35-turbo, 334, 41, 200, 2024-06-14
gpt-35-turbo, 334, 48, 200, 2024-06-14
gpt-35-turbo, 334, 46, 200, 2024-06-14
gpt-35-turbo, 333, 44, 200, 2024-06-14
gpt-35-turbo, 333, 58, 200, 2024-06-14
gpt-35-turbo, 333, 45, 200, 2024-06-14
gpt-35-turbo, 333, 33, 200, 2024-06-14
gpt-35-turbo, 333, 52, 200, 2024-06-14
gpt-35-turbo, 333, 71, 200, 2024-06-14
gpt-35-turbo, 334, 47, 200, 2024-06-14
gpt-35-turbo, 334, 33, 200, 2024-06-14
gpt-35-turbo, 333, 37, 200, 2024-06-14
gpt-35-turbo, 333, 56, 200, 2024-06-14
gpt-35-turbo, 333, 31, 200, 2024-06-14
gpt-35-turbo, 333, 30, 200, 2024-06-14
gpt-35-turbo, 333, 40, 200, 2024-06-14
gpt-35-turbo, 333, 64, 200, 2024-06-14
gpt-35-turbo, 334, 68, 200, 2024-06-14
gpt-35-turbo, 334, 74, 200, 2024-06-14
gpt-35-turbo, 333, 66, 200, 2024-06-14
gpt-35-turbo, 333, 53, 200, 2024-06-14
gpt-35-turbo, 333, 47, 200, 2024-06-14
gpt-35-turbo, 333, 66, 200, 2024-06-14
gpt-35-turbo, 333, 49, 200, 2024-06-14
gpt-35-turbo, 333, 32, 200, 2024-06-14
gpt-35-turbo, 178, 74, 200, 2024-06-14
gpt-35-turbo, 178, 68, 200, 2024-06-14
gpt-35-turbo, 177, 81, 200, 2024-06-14
gpt-35-turbo, 177, 87, 200, 2024-06-14
gpt-35-turbo, 177, 63, 200, 2024-06-14
gpt-35-turbo, 177, 63, 200, 2024-06-14
gpt-35-turbo, 177, 53, 200, 2024-06-14
gpt-35-turbo, 177, 71, 200, 2024-06-14
gpt-35-turbo, 178, 71, 200, 2024-06-14
gpt-35-turbo, 178, 52, 200, 2024-06-14
gpt-35-turbo, 177, 61, 200, 2024-06-14
gpt-35-turbo, 177, 65, 200, 2024-06-14
gpt-35-turbo, 177, 70, 200, 2024-06-14
gpt-35-turbo, 177, 55, 200, 2024-06-14
gpt-35-turbo, 177, 61, 200, 2024-06-14
gpt-35-turbo, 177, 63, 200, 2024-06-14
gpt-35-turbo, 178, 65, 200, 2024-06-14
gpt-35-turbo, 178, 66, 200, 2024-06-14
gpt-35-turbo, 177, 72, 200, 2024-06-14
gpt-35-turbo, 177, 76, 200, 2024-06-14
gpt-35-turbo, 177, 70, 200, 2024-06-14
gpt-35-turbo, 177, 76, 200, 2024-06-14
gpt-35-turbo, 177, 65, 200, 2024-06-14
gpt-35-turbo, 177, 62, 200, 2024-06-14
gpt-35-turbo, 176, 45, 200, 2024-06-14
gpt-35-turbo, 176, 63, 200, 2024-06-14
gpt-35-turbo, 175, 67, 200, 2024-06-14
gpt-35-turbo, 175, 66, 200, 2024-06-14
gpt-35-turbo, 175, 80, 200, 2024-06-14
gpt-35-turbo, 175, 55, 200, 2024-06-14
gpt-35-turbo, 175, 66, 200, 2024-06-14
gpt-35-turbo, 175, 54, 200, 2024-06-14
gpt-35-turbo, 176, 64, 200, 2024-06-14
gpt-35-turbo, 176, 61, 200, 2024-06-14
gpt-35-turbo, 175, 64, 200, 2024-06-14
gpt-35-turbo, 175, 52, 200, 2024-06-14
gpt-35-turbo, 175, 74, 200, 2024-06-14
gpt-35-turbo, 175, 55, 200, 2024-06-14
gpt-35-turbo, 175, 70, 200, 2024-06-14
gpt-35-turbo, 175, 71, 200, 2024-06-14
gpt-35-turbo, 176, 62, 200, 2024-06-14
gpt-35-turbo, 176, 59, 200, 2024-06-14
gpt-35-turbo, 175, 74, 200, 2024-06-14
gpt-35-turbo, 175, 69, 200, 2024-06-14
gpt-35-turbo, 175, 80, 200, 2024-06-14
gpt-35-turbo, 175, 90, 200, 2024-06-14
gpt-35-turbo, 175, 53, 200, 2024-06-14
gpt-35-turbo, 175, 62, 200, 2024-06-14
gpt-35-turbo, 176, 71, 200, 2024-06-14
gpt-35-turbo, 176, 45, 200, 2024-06-14
gpt-35-turbo, 175, 65, 200, 2024-06-14
gpt-35-turbo, 175, 69, 200, 2024-06-14
gpt-35-turbo, 175, 76, 200, 2024-06-14
gpt-35-turbo, 175, 81, 200, 2024-06-14
gpt-35-turbo, 175, 75, 200, 2024-06-14
gpt-35-turbo, 175, 72, 200, 2024-06-14
gpt-35-turbo, 176, 86, 200, 2024-06-14
gpt-35-turbo, 176, 63, 200, 2024-06-14
gpt-35-turbo, 175, 58, 200, 2024-06-14
gpt-35-turbo, 175, 69, 200, 2024-06-14
gpt-35-turbo, 175, 71, 200, 2024-06-14
gpt-35-turbo, 175, 53, 200, 2024-06-14
gpt-35-turbo, 175, 66, 200, 2024-06-14
gpt-35-turbo, 175, 64, 200, 2024-06-14
gpt-35-turbo, 176, 61, 200, 2024-06-14
gpt-35-turbo, 176, 43, 200, 2024-06-14
gpt-35-turbo, 175, 67, 200, 2024-06-14
gpt-35-turbo, 175, 65, 200, 2024-06-14
gpt-35-turbo, 175, 78, 200, 2024-06-14
gpt-35-turbo, 175, 80, 200, 2024-06-14
gpt-35-turbo, 175, 67, 200, 2024-06-14
gpt-35-turbo, 175, 39, 200, 2024-06-14
gpt-35-turbo, 176, 79, 200, 2024-06-14
gpt-35-turbo, 176, 51, 200, 2024-06-14
gpt-35-turbo, 175, 46, 200, 2024-06-14
gpt-35-turbo, 175, 79, 200, 2024-06-14
gpt-35-turbo, 175, 57, 200, 2024-06-14
gpt-35-turbo, 175, 47, 200, 2024-06-14
gpt-35-turbo, 175, 79, 200, 2024-06-14
gpt-35-turbo, 175, 71, 200, 2024-06-14
gpt-35-turbo, 176, 77, 200, 2024-06-14
gpt-35-turbo, 176, 58, 200, 2024-06-14
gpt-35-turbo, 175, 73, 200, 2024-06-14
gpt-35-turbo, 175, 93, 200, 2024-06-14
gpt-35-turbo, 175, 48, 200, 2024-06-14
gpt-35-turbo, 175, 47, 200, 2024-06-14
gpt-35-turbo, 175, 51, 200, 2024-06-14
gpt-35-turbo, 175, 61, 200, 2024-06-14
gpt-35-turbo, 176, 64, 200, 2024-06-14
gpt-35-turbo, 176, 65, 200, 2024-06-14
gpt-35-turbo, 175, 84, 200, 2024-06-14
gpt-35-turbo, 175, 62, 200, 2024-06-14
gpt-35-turbo, 175, 89, 200, 2024-06-14
gpt-35-turbo, 175, 62, 200, 2024-06-14
gpt-35-turbo, 175, 81, 200, 2024-06-14
gpt-35-turbo, 175, 67, 200, 2024-06-14
gpt-35-turbo, 177, 64, 200, 2024-06-14
gpt-35-turbo, 177, 79, 200, 2024-06-14
gpt-35-turbo, 176, 50, 200, 2024-06-14
gpt-35-turbo, 176, 76, 200, 2024-06-14
gpt-35-turbo, 176, 68, 200, 2024-06-14
gpt-35-turbo, 176, 69, 200, 2024-06-14
gpt-35-turbo, 176, 84, 200, 2024-06-14
gpt-35-turbo, 176, 64, 200, 2024-06-14
gpt-35-turbo, 177, 58, 200, 2024-06-14
gpt-35-turbo, 177, 68, 200, 2024-06-14
gpt-35-turbo, 176, 75, 200, 2024-06-14
gpt-35-turbo, 176, 54, 200, 2024-06-14
gpt-35-turbo, 176, 80, 200, 2024-06-14
gpt-35-turbo, 176, 71, 200, 2024-06-14
gpt-35-turbo, 176, 71, 200, 2024-06-14
gpt-35-turbo, 176, 55, 200, 2024-06-14
gpt-35-turbo, 177, 71, 200, 2024-06-14
gpt-35-turbo, 177, 66, 200, 2024-06-14
gpt-35-turbo, 176, 58, 200, 2024-06-14
gpt-35-turbo, 176, 67, 200, 2024-06-14
gpt-35-turbo, 176, 69, 200, 2024-06-14
gpt-35-turbo, 176, 74, 200, 2024-06-14
gpt-35-turbo, 176, 68, 200, 2024-06-14
gpt-35-turbo, 176, 68, 200, 2024-06-14
gpt-35-turbo, 177, 88, 200, 2024-06-14
gpt-35-turbo, 177, 54, 200, 2024-06-14
gpt-35-turbo, 176, 73, 200, 2024-06-14
gpt-35-turbo, 176, 71, 200, 2024-06-14
gpt-35-turbo, 176, 57, 200, 2024-06-14
gpt-35-turbo, 176, 73, 200, 2024-06-14
gpt-35-turbo, 176, 65, 200, 2024-06-14
gpt-35-turbo, 176, 90, 200, 2024-06-14
gpt-35-turbo, 177, 70, 200, 2024-06-14
gpt-35-turbo, 177, 75, 200, 2024-06-14
gpt-35-turbo, 176, 75, 200, 2024-06-14
gpt-35-turbo, 176, 69, 200, 2024-06-14
gpt-35-turbo, 176, 62, 200, 2024-06-14
gpt-35-turbo, 176, 64, 200, 2024-06-14
gpt-35-turbo, 176, 76, 200, 2024-06-14
gpt-35-turbo, 176, 86, 200, 2024-06-14
gpt-35-turbo, 177, 63, 200, 2024-06-14
gpt-35-turbo, 177, 69, 200, 2024-06-14
gpt-35-turbo, 176, 69, 200, 2024-06-14
gpt-35-turbo, 176, 69, 200, 2024-06-14
gpt-35-turbo, 176, 55, 200, 2024-06-14
gpt-35-turbo, 176, 47, 200, 2024-06-14
gpt-35-turbo, 176, 67, 200, 2024-06-14
gpt-35-turbo, 176, 66, 200, 2024-06-14
gpt-35-turbo, 176, 84, 200, 2024-06-14
gpt-35-turbo, 176, 61, 200, 2024-06-14
gpt-35-turbo, 175, 80, 200, 2024-06-14
gpt-35-turbo, 175, 64, 200, 2024-06-14
gpt-35-turbo, 175, 72, 200, 2024-06-14
gpt-35-turbo, 175, 52, 200, 2024-06-14
gpt-35-turbo, 175, 62, 200, 2024-06-14
gpt-35-turbo, 175, 71, 200, 2024-06-14
gpt-35-turbo, 176, 53, 200, 2024-06-14
gpt-35-turbo, 176, 58, 200, 2024-06-14
gpt-35-turbo, 175, 67, 200, 2024-06-14
gpt-35-turbo, 175, 69, 200, 2024-06-14
gpt-35-turbo, 175, 77, 200, 2024-06-14
gpt-35-turbo, 175, 78, 200, 2024-06-14
gpt-35-turbo, 175, 79, 200, 2024-06-14
gpt-35-turbo, 175, 64, 200, 2024-06-14
gpt-35-turbo, 176, 72, 200, 2024-06-14
gpt-35-turbo, 176, 76, 200, 2024-06-14
gpt-35-turbo, 175, 69, 200, 2024-06-14
gpt-35-turbo, 175, 82, 200, 2024-06-14
gpt-35-turbo, 175, 75, 200, 2024-06-14
gpt-35-turbo, 175, 63, 200, 2024-06-14
gpt-35-turbo, 175, 70, 200, 2024-06-14
gpt-35-turbo, 175, 67, 200, 2024-06-14
gpt-35-turbo, 202, 74, 200, 2024-06-14
gpt-35-turbo, 202, 51, 200, 2024-06-14
gpt-35-turbo, 201, 74, 200, 2024-06-14
gpt-35-turbo, 201, 80, 200, 2024-06-14
gpt-35-turbo, 201, 71, 200, 2024-06-14
gpt-35-turbo, 201, 93, 200, 2024-06-14
gpt-35-turbo, 201, 61, 200, 2024-06-14
gpt-35-turbo, 201, 61, 200, 2024-06-14
gpt-35-turbo, 202, 68, 200, 2024-06-14
gpt-35-turbo, 202, 75, 200, 2024-06-14
gpt-35-turbo, 201, 65, 200, 2024-06-14
gpt-35-turbo, 201, 55, 200, 2024-06-14
gpt-35-turbo, 201, 72, 200, 2024-06-14
gpt-35-turbo, 201, 66, 200, 2024-06-14
gpt-35-turbo, 201, 72, 200, 2024-06-14
gpt-35-turbo, 201, 82, 200, 2024-06-14
gpt-35-turbo, 202, 63, 200, 2024-06-14
gpt-35-turbo, 202, 71, 200, 2024-06-14
gpt-35-turbo, 201, 73, 200, 2024-06-14
gpt-35-turbo, 201, 78, 200, 2024-06-14
gpt-35-turbo, 201, 74, 200, 2024-06-14
gpt-35-turbo, 201, 73, 200, 2024-06-14
gpt-35-turbo, 201, 74, 200, 2024-06-14
gpt-35-turbo, 201, 74, 200, 2024-06-14
gpt-35-turbo, 200, 70, 200, 2024-06-14
gpt-35-turbo, 200, 74, 200, 2024-06-14
gpt-35-turbo, 199, 76, 200, 2024-06-14
gpt-35-turbo, 199, 76, 200, 2024-06-14
gpt-35-turbo, 199, 91, 200, 2024-06-14
gpt-35-turbo, 199, 92, 200, 2024-06-14
gpt-35-turbo, 199, 83, 200, 2024-06-14
gpt-35-turbo, 199, 69, 200, 2024-06-14
gpt-35-turbo, 200, 47, 200, 2024-06-14
gpt-35-turbo, 200, 60, 200, 2024-06-14
gpt-35-turbo, 199, 74, 200, 2024-06-14
gpt-35-turbo, 199, 58, 200, 2024-06-14
gpt-35-turbo, 199, 63, 200, 2024-06-14
gpt-35-turbo, 199, 74, 200, 2024-06-14
gpt-35-turbo, 199, 74, 200, 2024-06-14
gpt-35-turbo, 199, 70, 200, 2024-06-14
gpt-35-turbo, 200, 61, 200, 2024-06-14
gpt-35-turbo, 200, 76, 200, 2024-06-14
gpt-35-turbo, 199, 75, 200, 2024-06-14
gpt-35-turbo, 199, 82, 200, 2024-06-14
gpt-35-turbo, 199, 64, 200, 2024-06-14
gpt-35-turbo, 199, 65, 200, 2024-06-14
gpt-35-turbo, 199, 75, 200, 2024-06-14
gpt-35-turbo, 199, 84, 200, 2024-06-14
gpt-35-turbo, 200, 69, 200, 2024-06-14
gpt-35-turbo, 200, 66, 200, 2024-06-14
gpt-35-turbo, 199, 59, 200, 2024-06-14
gpt-35-turbo, 199, 67, 200, 2024-06-14
gpt-35-turbo, 199, 93, 200, 2024-06-14
gpt-35-turbo, 199, 65, 200, 2024-06-14
gpt-35-turbo, 199, 68, 200, 2024-06-14
gpt-35-turbo, 199, 76, 200, 2024-06-14
gpt-35-turbo, 200, 65, 200, 2024-06-14
gpt-35-turbo, 200, 52, 200, 2024-06-14
gpt-35-turbo, 199, 76, 200, 2024-06-14
gpt-35-turbo, 199, 87, 200, 2024-06-14
gpt-35-turbo, 199, 88, 200, 2024-06-14
gpt-35-turbo, 199, 83, 200, 2024-06-14
gpt-35-turbo, 199, 80, 200, 2024-06-14
gpt-35-turbo, 199, 87, 200, 2024-06-14
gpt-35-turbo, 200, 60, 200, 2024-06-14
gpt-35-turbo, 200, 62, 200, 2024-06-14
gpt-35-turbo, 199, 82, 200, 2024-06-14
gpt-35-turbo, 199, 81, 200, 2024-06-14
gpt-35-turbo, 199, 95, 200, 2024-06-14
gpt-35-turbo, 199, 92, 200, 2024-06-14
gpt-35-turbo, 199, 74, 200, 2024-06-14
gpt-35-turbo, 199, 45, 200, 2024-06-14
gpt-35-turbo, 200, 64, 200, 2024-06-14
gpt-35-turbo, 200, 75, 200, 2024-06-14
gpt-35-turbo, 199, 68, 200, 2024-06-14
gpt-35-turbo, 199, 90, 200, 2024-06-14
gpt-35-turbo, 199, 53, 200, 2024-06-14
gpt-35-turbo, 199, 78, 200, 2024-06-14
gpt-35-turbo, 199, 71, 200, 2024-06-14
gpt-35-turbo, 199, 90, 200, 2024-06-14
gpt-35-turbo, 200, 55, 200, 2024-06-14
gpt-35-turbo, 200, 72, 200, 2024-06-14
gpt-35-turbo, 199, 67, 200, 2024-06-14
gpt-35-turbo, 199, 76, 200, 2024-06-14
gpt-35-turbo, 199, 86, 200, 2024-06-14
gpt-35-turbo, 199, 64, 200, 2024-06-14
gpt-35-turbo, 199, 78, 200, 2024-06-14
gpt-35-turbo, 199, 74, 200, 2024-06-14
gpt-35-turbo, 200, 75, 200, 2024-06-14
gpt-35-turbo, 200, 56, 200, 2024-06-14
gpt-35-turbo, 199, 86, 200, 2024-06-14
gpt-35-turbo, 199, 70, 200, 2024-06-14
gpt-35-turbo, 199, 87, 200, 2024-06-14
gpt-35-turbo, 199, 69, 200, 2024-06-14
gpt-35-turbo, 199, 85, 200, 2024-06-14
gpt-35-turbo, 199, 74, 200, 2024-06-14
gpt-35-turbo, 201, 69, 200, 2024-06-14
gpt-35-turbo, 201, 71, 200, 2024-06-14
gpt-35-turbo, 200, 83, 200, 2024-06-14
gpt-35-turbo, 200, 71, 200, 2024-06-14
gpt-35-turbo, 200, 81, 200, 2024-06-14
gpt-35-turbo, 200, 75, 200, 2024-06-14
gpt-35-turbo, 200, 76, 200, 2024-06-14
gpt-35-turbo, 200, 77, 200, 2024-06-14
gpt-35-turbo, 201, 74, 200, 2024-06-14
gpt-35-turbo, 201, 72, 200, 2024-06-14
gpt-35-turbo, 200, 77, 200, 2024-06-14
gpt-35-turbo, 200, 83, 200, 2024-06-14
gpt-35-turbo, 200, 75, 200, 2024-06-14
gpt-35-turbo, 200, 62, 200, 2024-06-14
gpt-35-turbo, 200, 83, 200, 2024-06-14
gpt-35-turbo, 200, 75, 200, 2024-06-14
gpt-35-turbo, 201, 75, 200, 2024-06-14
gpt-35-turbo, 201, 74, 200, 2024-06-14
gpt-35-turbo, 200, 79, 200, 2024-06-14
gpt-35-turbo, 200, 91, 200, 2024-06-14
gpt-35-turbo, 200, 70, 200, 2024-06-14
gpt-35-turbo, 200, 70, 200, 2024-06-14
gpt-35-turbo, 200, 76, 200, 2024-06-14
gpt-35-turbo, 200, 92, 200, 2024-06-14
gpt-35-turbo, 201, 77, 200, 2024-06-14
gpt-35-turbo, 201, 62, 200, 2024-06-14
gpt-35-turbo, 200, 77, 200, 2024-06-14
gpt-35-turbo, 200, 80, 200, 2024-06-14
gpt-35-turbo, 200, 72, 200, 2024-06-14
gpt-35-turbo, 200, 91, 200, 2024-06-14
gpt-35-turbo, 200, 67, 200, 2024-06-14
gpt-35-turbo, 200, 54, 200, 2024-06-14
gpt-35-turbo, 201, 75, 200, 2024-06-14
gpt-35-turbo, 201, 67, 200, 2024-06-14
gpt-35-turbo, 200, 82, 200, 2024-06-14
gpt-35-turbo, 200, 79, 200, 2024-06-14
gpt-35-turbo, 200, 71, 200, 2024-06-14
gpt-35-turbo, 200, 83, 200, 2024-06-14
gpt-35-turbo, 200, 71, 200, 2024-06-14
gpt-35-turbo, 200, 61, 200, 2024-06-14
gpt-35-turbo, 201, 65, 200, 2024-06-14
gpt-35-turbo, 201, 57, 200, 2024-06-14
gpt-35-turbo, 200, 56, 200, 2024-06-14
gpt-35-turbo, 200, 77, 200, 2024-06-14
gpt-35-turbo, 200, 68, 200, 2024-06-14
gpt-35-turbo, 200, 68, 200, 2024-06-14
gpt-35-turbo, 200, 86, 200, 2024-06-14
gpt-35-turbo, 200, 94, 200, 2024-06-14
gpt-35-turbo, 200, 64, 200, 2024-06-14
gpt-35-turbo, 200, 72, 200, 2024-06-14
gpt-35-turbo, 199, 92, 200, 2024-06-14
gpt-35-turbo, 199, 84, 200, 2024-06-14
gpt-35-turbo, 199, 69, 200, 2024-06-14
gpt-35-turbo, 199, 82, 200, 2024-06-14
gpt-35-turbo, 199, 76, 200, 2024-06-14
gpt-35-turbo, 199, 71, 200, 2024-06-14
gpt-35-turbo, 200, 78, 200, 2024-06-14
gpt-35-turbo, 200, 74, 200, 2024-06-14
gpt-35-turbo, 199, 83, 200, 2024-06-14
gpt-35-turbo, 199, 65, 200, 2024-06-14
gpt-35-turbo, 199, 62, 200, 2024-06-14
gpt-35-turbo, 199, 64, 200, 2024-06-14
gpt-35-turbo, 199, 85, 200, 2024-06-14
gpt-35-turbo, 199, 87, 200, 2024-06-14
gpt-35-turbo, 200, 53, 200, 2024-06-14
gpt-35-turbo, 200, 70, 200, 2024-06-14
gpt-35-turbo, 199, 93, 200, 2024-06-14
gpt-35-turbo, 199, 76, 200, 2024-06-14
gpt-35-turbo, 199, 51, 200, 2024-06-14
gpt-35-turbo, 199, 67, 200, 2024-06-14
gpt-35-turbo, 199, 76, 200, 2024-06-14
gpt-35-turbo, 199, 77, 200, 2024-06-14
gpt-35-turbo, 216, 53, 200, 2024-06-14
gpt-35-turbo, 216, 72, 200, 2024-06-14
gpt-35-turbo, 215, 68, 200, 2024-06-14
gpt-35-turbo, 215, 80, 200, 2024-06-14
gpt-35-turbo, 215, 64, 200, 2024-06-14
gpt-35-turbo, 215, 66, 200, 2024-06-14
gpt-35-turbo, 215, 59, 200, 2024-06-14
gpt-35-turbo, 215, 80, 200, 2024-06-14
gpt-35-turbo, 216, 73, 200, 2024-06-14
gpt-35-turbo, 216, 58, 200, 2024-06-14
gpt-35-turbo, 215, 77, 200, 2024-06-14
gpt-35-turbo, 215, 81, 200, 2024-06-14
gpt-35-turbo, 215, 68, 200, 2024-06-14
gpt-35-turbo, 215, 59, 200, 2024-06-14
gpt-35-turbo, 215, 91, 200, 2024-06-14
gpt-35-turbo, 215, 61, 200, 2024-06-14
gpt-35-turbo, 216, 76, 200, 2024-06-14
gpt-35-turbo, 216, 59, 200, 2024-06-14
gpt-35-turbo, 215, 85, 200, 2024-06-14
gpt-35-turbo, 215, 80, 200, 2024-06-14
gpt-35-turbo, 215, 49, 200, 2024-06-14
gpt-35-turbo, 215, 57, 200, 2024-06-14
gpt-35-turbo, 215, 80, 200, 2024-06-14
gpt-35-turbo, 215, 69, 200, 2024-06-14
gpt-35-turbo, 214, 60, 200, 2024-06-14
gpt-35-turbo, 214, 63, 200, 2024-06-14
gpt-35-turbo, 213, 69, 200, 2024-06-14
gpt-35-turbo, 213, 69, 200, 2024-06-14
gpt-35-turbo, 213, 88, 200, 2024-06-14
gpt-35-turbo, 213, 73, 200, 2024-06-14
gpt-35-turbo, 213, 98, 200, 2024-06-14
gpt-35-turbo, 213, 75, 200, 2024-06-14
gpt-35-turbo, 214, 54, 200, 2024-06-14
gpt-35-turbo, 214, 85, 200, 2024-06-14
gpt-35-turbo, 213, 67, 200, 2024-06-14
gpt-35-turbo, 213, 81, 200, 2024-06-14
gpt-35-turbo, 213, 63, 200, 2024-06-14
gpt-35-turbo, 213, 75, 200, 2024-06-14
gpt-35-turbo, 213, 92, 200, 2024-06-14
gpt-35-turbo, 213, 73, 200, 2024-06-14
gpt-35-turbo, 214, 70, 200, 2024-06-14
gpt-35-turbo, 214, 77, 200, 2024-06-14
gpt-35-turbo, 213, 96, 200, 2024-06-14
gpt-35-turbo, 213, 69, 200, 2024-06-14
gpt-35-turbo, 213, 80, 200, 2024-06-14
gpt-35-turbo, 213, 87, 200, 2024-06-14
gpt-35-turbo, 213, 45, 200, 2024-06-14
gpt-35-turbo, 213, 100, 200, 2024-06-14
gpt-35-turbo, 214, 78, 200, 2024-06-14
gpt-35-turbo, 214, 67, 200, 2024-06-14
gpt-35-turbo, 213, 65, 200, 2024-06-14
gpt-35-turbo, 213, 67, 200, 2024-06-14
gpt-35-turbo, 213, 75, 200, 2024-06-14
gpt-35-turbo, 213, 78, 200, 2024-06-14
gpt-35-turbo, 213, 66, 200, 2024-06-14
gpt-35-turbo, 213, 82, 200, 2024-06-14
gpt-35-turbo, 214, 88, 200, 2024-06-14
gpt-35-turbo, 214, 69, 200, 2024-06-14
gpt-35-turbo, 213, 93, 200, 2024-06-14
gpt-35-turbo, 213, 79, 200, 2024-06-14
gpt-35-turbo, 213, 96, 200, 2024-06-14
gpt-35-turbo, 213, 96, 200, 2024-06-14
gpt-35-turbo, 213, 104, 200, 2024-06-14
gpt-35-turbo, 213, 85, 200, 2024-06-14
gpt-35-turbo, 214, 87, 200, 2024-06-14
gpt-35-turbo, 214, 67, 200, 2024-06-14
gpt-35-turbo, 213, 80, 200, 2024-06-14
gpt-35-turbo, 213, 89, 200, 2024-06-14
gpt-35-turbo, 213, 79, 200, 2024-06-14
gpt-35-turbo, 213, 58, 200, 2024-06-14
gpt-35-turbo, 213, 79, 200, 2024-06-14
gpt-35-turbo, 213, 79, 200, 2024-06-14
gpt-35-turbo, 214, 68, 200, 2024-06-14
gpt-35-turbo, 214, 77, 200, 2024-06-14
gpt-35-turbo, 213, 81, 200, 2024-06-14
gpt-35-turbo, 213, 61, 200, 2024-06-14
gpt-35-turbo, 213, 78, 200, 2024-06-14
gpt-35-turbo, 213, 89, 200, 2024-06-14
gpt-35-turbo, 213, 94, 200, 2024-06-14
gpt-35-turbo, 213, 95, 200, 2024-06-14
gpt-35-turbo, 214, 56, 200, 2024-06-14
gpt-35-turbo, 214, 65, 200, 2024-06-14
gpt-35-turbo, 213, 79, 200, 2024-06-14
gpt-35-turbo, 213, 68, 200, 2024-06-14
gpt-35-turbo, 213, 88, 200, 2024-06-14
gpt-35-turbo, 213, 90, 200, 2024-06-14
gpt-35-turbo, 213, 83, 200, 2024-06-14
gpt-35-turbo, 213, 86, 200, 2024-06-14
gpt-35-turbo, 214, 65, 200, 2024-06-14
gpt-35-turbo, 214, 68, 200, 2024-06-14
gpt-35-turbo, 213, 63, 200, 2024-06-14
gpt-35-turbo, 213, 74, 200, 2024-06-14
gpt-35-turbo, 213, 82, 200, 2024-06-14
gpt-35-turbo, 213, 91, 200, 2024-06-14
gpt-35-turbo, 213, 92, 200, 2024-06-14
gpt-35-turbo, 213, 72, 200, 2024-06-14
gpt-35-turbo, 215, 60, 200, 2024-06-14
gpt-35-turbo, 215, 77, 200, 2024-06-14
gpt-35-turbo, 214, 83, 200, 2024-06-14
gpt-35-turbo, 214, 72, 200, 2024-06-14
gpt-35-turbo, 214, 60, 200, 2024-06-14
gpt-35-turbo, 214, 66, 200, 2024-06-14
gpt-35-turbo, 214, 81, 200, 2024-06-14
gpt-35-turbo, 214, 77, 200, 2024-06-14
gpt-35-turbo, 215, 70, 200, 2024-06-14
gpt-35-turbo, 215, 60, 200, 2024-06-14
gpt-35-turbo, 214, 75, 200, 2024-06-14
gpt-35-turbo, 214, 59, 200, 2024-06-14
gpt-35-turbo, 214, 64, 200, 2024-06-14
gpt-35-turbo, 214, 77, 200, 2024-06-14
gpt-35-turbo, 214, 65, 200, 2024-06-14
gpt-35-turbo, 214, 96, 200, 2024-06-14
gpt-35-turbo, 215, 78, 200, 2024-06-14
